************* Module bim2sim.__main__
bim2sim/__init__.py:110:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:112:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:114:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:115:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:116:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:117:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:119:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:120:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:121:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:122:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:123:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:124:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:125:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:127:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:128:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:129:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:130:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:131:0: W0311: Bad indentation. Found 12 spaces, expected 6 (bad-indentation)
bim2sim/__init__.py:132:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:133:0: W0311: Bad indentation. Found 12 spaces, expected 6 (bad-indentation)
bim2sim/__init__.py:136:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:137:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:138:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:139:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:140:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:144:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:145:0: C0301: Line too long (82/80) (line-too-long)
bim2sim/__init__.py:145:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:146:0: C0301: Line too long (83/80) (line-too-long)
bim2sim/__init__.py:146:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:147:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:148:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:150:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:151:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:152:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:153:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:155:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:159:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:160:0: C0301: Line too long (81/80) (line-too-long)
bim2sim/__init__.py:160:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:162:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:163:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:164:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:166:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:167:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:168:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:169:0: W0311: Bad indentation. Found 8 spaces, expected 4 (bad-indentation)
bim2sim/__init__.py:171:0: W0311: Bad indentation. Found 4 spaces, expected 2 (bad-indentation)
bim2sim/__init__.py:41:12: W1514: Using open without explicitly specifying an encoding (unspecified-encoding)
bim2sim/__init__.py:49:12: W1514: Using open without explicitly specifying an encoding (unspecified-encoding)
bim2sim/__init__.py:58:22: C0209: Formatting a regular string which could be a f-string (consider-using-f-string)
bim2sim/__init__.py:62:26: C0209: Formatting a regular string which could be a f-string (consider-using-f-string)
bim2sim/__init__.py:140:8: W0150: return statement in finally block may swallow exception (lost-exception)
************* Module bim2sim.sim_settings
bim2sim/sim_settings.py:136:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:204:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:205:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:226:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:231:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:232:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:256:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:313:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:314:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:326:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:327:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:329:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:337:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:402:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:424:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:425:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:426:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:427:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:540:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:541:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:570:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:571:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:578:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:579:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:597:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:598:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:618:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:619:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:620:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:625:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:626:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:627:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:632:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:633:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:634:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:635:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:640:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:640:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:641:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:641:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:642:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:642:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:643:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:643:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:644:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:644:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:644:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:645:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:645:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:646:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:646:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:647:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:647:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:648:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:648:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
bim2sim/sim_settings.py:652:0: W1405: Quote delimiter " is inconsistent with the rest of the file (inconsistent-quotes)
